cenario;mes;ano;plantoes_semana;renda_mensal_real;custo_vida_real;aporte_real;juro_real_mes;patrimonio_real_fim_mes;renda_carteira_6pct;renda_carteira_4pct
so_tres_diurnos;79;7;3;24150.0;23700.0;450.0;207.2;43225.77;216.13;144.09
so_tres_diurnos;80;7;3;24150.0;23700.0;450.0;210.4;43886.18;219.43;146.29
so_tres_diurnos;81;7;3;24150.0;23700.0;450.0;213.62;44549.8;222.75;148.5
so_tres_diurnos;82;7;3;24150.0;23700.0;450.0;216.85;45216.64;226.08;150.72
so_tres_diurnos;83;7;3;24150.0;23700.0;450.0;220.09;45886.74;229.43;152.96
so_tres_diurnos;84;7;3;24150.0;23700.0;450.0;223.36;46560.09;232.8;155.2
so_tres_diurnos;85;8;3;24150.0;23700.0;450.0;226.63;47236.73;236.18;157.46
so_tres_diurnos;86;8;3;24150.0;23700.0;450.0;229.93;47916.66;239.58;159.72
so_tres_diurnos;87;8;3;24150.0;23700.0;450.0;233.24;48599.89;243.0;162.0
so_tres_diurnos;88;8;3;24150.0;23700.0;450.0;236.56;49286.45;246.43;164.29
so_tres_diurnos;89;8;3;24150.0;23700.0;450.0;239.9;49976.36;249.88;166.59
so_tres_diurnos;90;8;3;24150.0;23700.0;450.0;243.26;50669.62;253.35;168.9
so_tres_diurnos;91;8;3;24150.0;23700.0;450.0;246.64;51366.26;256.83;171.22
so_tres_diurnos;92;8;3;24150.0;23700.0;450.0;250.03;52066.29;260.33;173.55
so_tres_diurnos;93;8;3;24150.0;23700.0;450.0;253.44;52769.72;263.85;175.9
so_tres_diurnos;94;8;3;24150.0;23700.0;450.0;256.86;53476.58;267.38;178.26
so_tres_diurnos;95;8;3;24150.0;23700.0;450.0;260.3;54186.88;270.93;180.62
so_tres_diurnos;96;8;3;24150.0;23700.0;450.0;263.76;54900.64;274.5;183.0
so_tres_diurnos;97;9;3;24150.0;23700.0;450.0;267.23;55617.87;278.09;185.39
so_tres_diurnos;98;9;3;24150.0;23700.0;450.0;270.72;56338.59;281.69;187.8
so_tres_diurnos;99;9;3;24150.0;23700.0;450.0;274.23;57062.82;285.31;190.21
so_tres_diurnos;100;9;3;24150.0;23700.0;450.0;277.76;57790.58;288.95;192.64
so_tres_diurnos;101;9;3;24150.0;23700.0;450.0;281.3;58521.88;292.61;195.07
so_tres_diurnos;102;9;3;24150.0;23700.0;450.0;284.86;59256.74;296.28;197.52
so_tres_diurnos;103;9;3;24150.0;23700.0;450.0;288.44;59995.17;299.98;199.98
so_tres_diurnos;104;9;3;24150.0;23700.0;450.0;292.03;60737.2;303.69;202.46
so_tres_diurnos;105;9;3;24150.0;23700.0;450.0;295.64;61482.84;307.41;204.94
so_tres_diurnos;106;9;3;24150.0;23700.0;450.0;299.27;62232.11;311.16;207.44
so_tres_diurnos;107;9;3;24150.0;23700.0;450.0;302.92;62985.03;314.93;209.95
so_tres_diurnos;108;9;3;24150.0;23700.0;450.0;306.58;63741.61;318.71;212.47
so_tres_diurnos;109;10;3;24150.0;23700.0;450.0;310.27;64501.88;322.51;215.01
so_tres_diurnos;110;10;3;24150.0;23700.0;450.0;313.97;65265.85;326.33;217.55
so_tres_diurnos;111;10;3;24150.0;23700.0;450.0;317.68;66033.53;330.17;220.11
so_tres_diurnos;112;10;3;24150.0;23700.0;450.0;321.42;66804.95;334.02;222.68
so_tres_diurnos;113;10;3;24150.0;23700.0;450.0;325.18;67580.13;337.9;225.27
so_tres_diurnos;114;10;3;24150.0;23700.0;450.0;328.95;68359.08;341.8;227.86
so_tres_diurnos;115;10;3;24150.0;23700.0;450.0;332.74;69141.82;345.71;230.47
so_tres_diurnos;116;10;3;24150.0;23700.0;450.0;336.55;69928.37;349.64;233.09
so_tres_diurnos;117;10;3;24150.0;23700.0;450.0;340.38;70718.75;353.59;235.73
so_tres_diurnos;118;10;3;24150.0;23700.0;450.0;344.23;71512.98;357.56;238.38
so_tres_diurnos;119;10;3;24150.0;23700.0;450.0;348.09;72311.07;361.56;241.04
so_tres_diurnos;120;10;3;24150.0;23700.0;450.0;351.98;73113.05;365.57;243.71
so_tres_diurnos;121;11;3;24150.0;23700.0;450.0;355.88;73918.93;369.59;246.4
so_tres_diurnos;122;11;3;24150.0;23700.0;450.0;359.8;74728.73;373.64;249.1
so_tres_diurnos;123;11;3;24150.0;23700.0;450.0;363.75;75542.48;377.71;251.81
so_tres_diurnos;124;11;3;24150.0;23700.0;450.0;367.71;76360.19;381.8;254.53
so_tres_diurnos;125;11;3;24150.0;23700.0;450.0;371.69;77181.87;385.91;257.27
so_tres_diurnos;126;11;3;24150.0;23700.0;450.0;375.69;78007.56;390.04;260.03
so_tres_diurnos;127;11;3;24150.0;23700.0;450.0;379.71;78837.27;394.19;262.79
so_tres_diurnos;128;11;3;24150.0;23700.0;450.0;383.74;79671.01;398.36;265.57
so_tres_diurnos;129;11;3;24150.0;23700.0;450.0;387.8;80508.81;402.54;268.36
so_tres_diurnos;130;11;3;24150.0;23700.0;450.0;391.88;81350.69;406.75;271.17
so_tres_diurnos;131;11;3;24150.0;23700.0;450.0;395.98;82196.67;410.98;273.99
so_tres_diurnos;132;11;3;24150.0;23700.0;450.0;400.1;83046.77;415.23;276.82
so_tres_diurnos;133;12;3;24150.0;23700.0;450.0;404.23;83901.0;419.51;279.67
so_tres_diurnos;134;12;3;24150.0;23700.0;450.0;408.39;84759.4;423.8;282.53
so_tres_diurnos;135;12;3;24150.0;23700.0;450.0;412.57;85621.97;428.11;285.41
so_tres_diurnos;136;12;3;24150.0;23700.0;450.0;416.77;86488.74;432.44;288.3
so_tres_diurnos;137;12;3;24150.0;23700.0;450.0;420.99;87359.72;436.8;291.2
so_tres_diurnos;138;12;3;24150.0;23700.0;450.0;425.23;88234.95;441.17;294.12
so_tres_diurnos;139;12;3;24150.0;23700.0;450.0;429.49;89114.44;445.57;297.05
so_tres_diurnos;140;12;3;24150.0;23700.0;450.0;433.77;89998.21;449.99;299.99
so_tres_diurnos;141;12;3;24150.0;23700.0;450.0;438.07;90886.28;454.43;302.95
so_tres_diurnos;142;12;3;24150.0;23700.0;450.0;442.39;91778.67;458.89;305.93
so_tres_diurnos;143;12;3;24150.0;23700.0;450.0;446.74;92675.41;463.38;308.92
so_tres_diurnos;144;12;3;24150.0;23700.0;450.0;451.1;93576.51;467.88;311.92
so_tres_diurnos;145;13;3;24150.0;23700.0;450.0;455.49;94482.0;472.41;314.94
so_tres_diurnos;146;13;3;24150.0;23700.0;450.0;459.9;95391.9;476.96;317.97
so_tres_diurnos;147;13;3;24150.0;23700.0;450.0;464.32;96306.22;481.53;321.02
so_tres_diurnos;148;13;3;24150.0;23700.0;450.0;468.78;97225.0;486.12;324.08
so_tres_diurnos;149;13;3;24150.0;23700.0;450.0;473.25;98148.25;490.74;327.16
so_tres_diurnos;150;13;3;24150.0;23700.0;450.0;477.74;99075.99;495.38;330.25
so_tres_diurnos;151;13;3;24150.0;23700.0;450.0;482.26;100008.24;500.04;333.36
so_tres_diurnos;152;13;3;24150.0;23700.0;450.0;486.8;100945.04;504.73;336.48
so_tres_diurnos;153;13;3;24150.0;23700.0;450.0;491.36;101886.4;509.43;339.62
so_tres_diurnos;154;13;3;24150.0;23700.0;450.0;495.94;102832.33;514.16;342.77
so_tres_diurnos;155;13;3;24150.0;23700.0;450.0;500.54;103782.87;518.91;345.94
so_tres_diurnos;156;13;3;24150.0;23700.0;450.0;505.17;104738.04;523.69;349.13
so_tres_diurnos;157;14;3;24150.0;23700.0;450.0;509.82;105697.86;528.49;352.33
so_tres_diurnos;158;14;3;24150.0;23700.0;450.0;514.49;106662.35;533.31;355.54
so_tres_diurnos;159;14;3;24150.0;23700.0;450.0;519.18;107631.53;538.16;358.77
so_tres_diurnos;160;14;3;24150.0;23700.0;450.0;523.9;108605.44;543.03;362.02
so_tres_diurnos;161;14;3;24150.0;23700.0;450.0;528.64;109584.08;547.92;365.28
so_tres_diurnos;162;14;3;24150.0;23700.0;450.0;533.41;110567.48;552.84;368.56
so_tres_diurnos;163;14;3;24150.0;23700.0;450.0;538.19;111555.68;557.78;371.85
so_tres_diurnos;164;14;3;24150.0;23700.0;450.0;543.0;112548.68;562.74;375.16
so_tres_diurnos;165;14;3;24150.0;23700.0;450.0;547.84;113546.52;567.73;378.49
so_tres_diurnos;166;14;3;24150.0;23700.0;450.0;552.69;114549.21;572.75;381.83
so_tres_diurnos;167;14;3;24150.0;23700.0;450.0;557.57;115556.78;577.78;385.19
so_tres_diurnos;168;14;3;24150.0;23700.0;450.0;562.48;116569.26;582.85;388.56
so_tres_diurnos;169;15;3;24150.0;23700.0;450.0;567.41;117586.67;587.93;391.96
so_tres_diurnos;170;15;3;24150.0;23700.0;450.0;572.36;118609.03;593.05;395.36
so_tres_diurnos;171;15;3;24150.0;23700.0;450.0;577.34;119636.36;598.18;398.79
so_tres_diurnos;172;15;3;24150.0;23700.0;450.0;582.34;120668.7;603.34;402.23
so_tres_diurnos;173;15;3;24150.0;23700.0;450.0;587.36;121706.06;608.53;405.69
so_tres_diurnos;174;15;3;24150.0;23700.0;450.0;592.41;122748.47;613.74;409.16
so_tres_diurnos;175;15;3;24150.0;23700.0;450.0;597.48;123795.96;618.98;412.65
so_tres_diurnos;176;15;3;24150.0;23700.0;450.0;602.58;124848.54;624.24;416.16
so_tres_diurnos;177;15;3;24150.0;23700.0;450.0;607.71;125906.25;629.53;419.69
so_tres_diurnos;178;15;3;24150.0;23700.0;450.0;612.86;126969.1;634.85;423.23
so_tres_diurnos;179;15;3;24150.0;23700.0;450.0;618.03;128037.13;640.19;426.79
so_tres_diurnos;180;15;3;24150.0;23700.0;450.0;623.23;129110.36;645.55;430.37
so_tres_diurnos;181;16;3;24150.0;23700.0;450.0;628.45;130188.81;650.94;433.96
so_tres_diurnos;182;16;3;24150.0;23700.0;450.0;633.7;131272.51;656.36;437.58
so_tres_diurnos;183;16;3;24150.0;23700.0;450.0;638.98;132361.48;661.81;441.2
so_tres_diurnos;184;16;3;24150.0;23700.0;450.0;644.28;133455.76;667.28;444.85
so_tres_diurnos;185;16;3;24150.0;23700.0;450.0;649.6;134555.36;672.78;448.52
so_tres_diurnos;186;16;3;24150.0;23700.0;450.0;654.96;135660.32;678.3;452.2
so_tres_diurnos;187;16;3;24150.0;23700.0;450.0;660.33;136770.65;683.85;455.9
so_tres_diurnos;188;16;3;24150.0;23700.0;450.0;665.74;137886.39;689.43;459.62
so_tres_diurnos;189;16;3;24150.0;23700.0;450.0;671.17;139007.56;695.04;463.36
so_tres_diurnos;190;16;3;24150.0;23700.0;450.0;676.63;140134.18;700.67;467.11
so_tres_diurnos;191;16;3;24150.0;23700.0;450.0;682.11;141266.29;706.33;470.89
so_tres_diurnos;192;16;3;24150.0;23700.0;450.0;687.62;142403.92;712.02;474.68
so_tres_diurnos;193;17;3;24150.0;23700.0;450.0;693.16;143547.07;717.74;478.49
so_tres_diurnos;194;17;3;24150.0;23700.0;450.0;698.72;144695.8;723.48;482.32
so_tres_diurnos;195;17;3;24150.0;23700.0;450.0;704.31;145850.11;729.25;486.17
so_tres_diurnos;196;17;3;24150.0;23700.0;450.0;709.93;147010.04;735.05;490.03
so_tres_diurnos;197;17;3;24150.0;23700.0;450.0;715.58;148175.62;740.88;493.92
so_tres_diurnos;198;17;3;24150.0;23700.0;450.0;721.25;149346.87;746.73;497.82
so_tres_diurnos;199;17;3;24150.0;23700.0;450.0;726.95;150523.83;752.62;501.75
so_tres_diurnos;200;17;3;24150.0;23700.0;450.0;732.68;151706.51;758.53;505.69
so_tres_diurnos;201;17;3;24150.0;23700.0;450.0;738.44;152894.95;764.47;509.65
so_tres_diurnos;202;17;3;24150.0;23700.0;450.0;744.22;154089.17;770.45;513.63
so_tres_diurnos;203;17;3;24150.0;23700.0;450.0;750.04;155289.21;776.45;517.63
so_tres_diurnos;204;17;3;24150.0;23700.0;450.0;755.88;156495.09;782.48;521.65
so_tres_diurnos;205;18;3;24150.0;23700.0;450.0;761.75;157706.84;788.53;525.69
so_tres_diurnos;206;18;3;24150.0;23700.0;450.0;767.65;158924.48;794.62;529.75
so_tres_diurnos;207;18;3;24150.0;23700.0;450.0;773.57;160148.05;800.74;533.83
so_tres_diurnos;208;18;3;24150.0;23700.0;450.0;779.53;161377.58;806.89;537.93
so_tres_diurnos;209;18;3;24150.0;23700.0;450.0;785.51;162613.1;813.07;542.04
so_tres_diurnos;210;18;3;24150.0;23700.0;450.0;791.53;163854.62;819.27;546.18
so_tres_diurnos;211;18;3;24150.0;23700.0;450.0;797.57;165102.2;825.51;550.34
so_tres_diurnos;212;18;3;24150.0;23700.0;450.0;803.64;166355.84;831.78;554.52
so_tres_diurnos;213;18;3;24150.0;23700.0;450.0;809.75;167615.58;838.08;558.72
so_tres_diurnos;214;18;3;24150.0;23700.0;450.0;815.88;168881.46;844.41;562.94
so_tres_diurnos;215;18;3;24150.0;23700.0;450.0;822.04;170153.5;850.77;567.18
so_tres_diurnos;216;18;3;24150.0;23700.0;450.0;828.23;171431.73;857.16;571.44
so_tres_diurnos;217;19;3;24150.0;23700.0;450.0;834.45;172716.18;863.58;575.72
so_tres_diurnos;218;19;3;24150.0;23700.0;450.0;840.7;174006.89;870.03;580.02
so_tres_diurnos;219;19;3;24150.0;23700.0;450.0;846.99;175303.88;876.52;584.35
so_tres_diurnos;220;19;3;24150.0;23700.0;450.0;853.3;176607.18;883.04;588.69
so_tres_diurnos;221;19;3;24150.0;23700.0;450.0;859.64;177916.82;889.58;593.06
so_tres_diurnos;222;19;3;24150.0;23700.0;450.0;866.02;179232.84;896.16;597.44
so_tres_diurnos;223;19;3;24150.0;23700.0;450.0;872.42;180555.26;902.78;601.85
so_tres_diurnos;224;19;3;24150.0;23700.0;450.0;878.86;181884.13;909.42;606.28
so_tres_diurnos;225;19;3;24150.0;23700.0;450.0;885.33;183219.46;916.1;610.73
so_tres_diurnos;226;19;3;24150.0;23700.0;450.0;891.83;184561.29;922.81;615.2
so_tres_diurnos;227;19;3;24150.0;23700.0;450.0;898.36;185909.65;929.55;619.7
so_tres_diurnos;228;19;3;24150.0;23700.0;450.0;904.92;187264.57;936.32;624.22
so_tres_diurnos;229;20;3;24150.0;23700.0;450.0;911.52;188626.09;943.13;628.75
so_tres_diurnos;230;20;3;24150.0;23700.0;450.0;918.15;189994.24;949.97;633.31
so_tres_diurnos;231;20;3;24150.0;23700.0;450.0;924.81;191369.05;956.85;637.9
so_tres_diurnos;232;20;3;24150.0;23700.0;450.0;931.5;192750.54;963.75;642.5
so_tres_diurnos;233;20;3;24150.0;23700.0;450.0;938.22;194138.77;970.69;647.13
so_tres_diurnos;234;20;3;24150.0;23700.0;450.0;944.98;195533.75;977.67;651.78
so_tres_diurnos;235;20;3;24150.0;23700.0;450.0;951.77;196935.52;984.68;656.45
so_tres_diurnos;236;20;3;24150.0;23700.0;450.0;958.59;198344.11;991.72;661.15
so_tres_diurnos;237;20;3;24150.0;23700.0;450.0;965.45;199759.56;998.8;665.87
so_tres_diurnos;238;20;3;24150.0;23700.0;450.0;972.34;201181.9;1005.91;670.61
so_tres_diurnos;239;20;3;24150.0;23700.0;450.0;979.26;202611.16;1013.06;675.37
so_tres_diurnos;240;20;3;24150.0;23700.0;450.0;986.22;204047.38;1020.24;680.16
larga_quando_carteira_pagar;1;1;5;43700.0;23700.0;20000.0;0.0;20000.0;100.0;66.67
larga_quando_carteira_pagar;2;1;5;43700.0;23700.0;20000.0;97.35;40097.35;200.49;133.66
larga_quando_carteira_pagar;3;1;5;43700.0;23700.0;20000.0;195.18;60292.53;301.46;200.98
larga_quando_carteira_pagar;4;1;5;43700.0;23700.0;20000.0;293.48;80586.0;402.93;268.62
larga_quando_carteira_pagar;5;1;5;43700.0;23700.0;20000.0;392.26;100978.26;504.89;336.59
larga_quando_carteira_pagar;6;1;5;43700.0;23700.0;20000.0;491.52;121469.78;607.35;404.9
larga_quando_carteira_pagar;7;1;5;43700.0;23700.0;20000.0;591.26;142061.04;710.31;473.54
larga_quando_carteira_pagar;8;1;5;43700.0;23700.0;20000.0;691.49;162752.53;813.76;542.51
larga_quando_carteira_pagar;9;1;5;43700.0;23700.0;20000.0;792.21;183544.73;917.72;611.82
larga_quando_carteira_pagar;10;1;5;43700.0;23700.0;20000.0;893.41;204438.15;1022.19;681.46
larga_quando_carteira_pagar;11;1;5;43700.0;23700.0;20000.0;995.11;225433.26;1127.17;751.44
larga_quando_carteira_pagar;12;1;5;43700.0;23700.0;20000.0;1097.31;246530.57;1232.65;821.77
larga_quando_carteira_pagar;13;2;5;43700.0;23700.0;20000.0;1200.0;267730.57;1338.65;892.44
larga_quando_carteira_pagar;14;2;5;43700.0;23700.0;20000.0;1303.19;289033.76;1445.17;963.45
larga_quando_carteira_pagar;15;2;5;43700.0;23700.0;20000.0;1406.89;310440.65;1552.2;1034.8
larga_quando_carteira_pagar;16;2;5;43700.0;23700.0;20000.0;1511.09;331951.73;1659.76;1106.51
larga_quando_carteira_pagar;17;2;5;43700.0;23700.0;20000.0;1615.79;353567.52;1767.84;1178.56
larga_quando_carteira_pagar;18;2;5;43700.0;23700.0;20000.0;1721.01;375288.53;1876.44;1250.96
larga_quando_carteira_pagar;19;2;5;43700.0;23700.0;20000.0;1826.74;397115.27;1985.58;1323.72
larga_quando_carteira_pagar;20;2;5;43700.0;23700.0;20000.0;1932.98;419048.25;2095.24;1396.83
larga_quando_carteira_pagar;21;2;5;43700.0;23700.0;20000.0;2039.74;441087.98;2205.44;1470.29
larga_quando_carteira_pagar;22;2;5;43700.0;23700.0;20000.0;2147.02;463235.0;2316.18;1544.12
larga_quando_carteira_pagar;23;2;5;43700.0;23700.0;20000.0;2254.82;485489.82;2427.45;1618.3
larga_quando_carteira_pagar;24;2;5;43700.0;23700.0;20000.0;2363.15;507852.97;2539.26;1692.84
larga_quando_carteira_pagar;25;3;5;43700.0;23700.0;20000.0;2472.0;530324.97;2651.62;1767.75
larga_quando_carteira_pagar;26;3;5;43700.0;23700.0;20000.0;2581.38;552906.35;2764.53;1843.02
larga_quando_carteira_pagar;27;3;5;43700.0;23700.0;20000.0;2691.3;575597.65;2877.99;1918.66
larga_quando_carteira_pagar;28;3;5;43700.0;23700.0;20000.0;2801.75;598399.4;2992.0;1994.66
larga_quando_carteira_pagar;29;3;5;43700.0;23700.0;20000.0;2912.74;621312.14;3106.56;2071.04
larga_quando_carteira_pagar;30;3;5;43700.0;23700.0;20000.0;3024.27;644336.41;3221.68;2147.79
larga_quando_carteira_pagar;31;3;5;43700.0;23700.0;20000.0;3136.34;667472.75;3337.36;2224.91
larga_quando_carteira_pagar;32;3;5;43700.0;23700.0;20000.0;3248.96;690721.71;3453.61;2302.41
larga_quando_carteira_pagar;33;3;5;43700.0;23700.0;20000.0;3362.12;714083.83;3570.42;2380.28
larga_quando_carteira_pagar;34;3;5;43700.0;23700.0;20000.0;3475.84;737559.67;3687.8;2458.53
larga_quando_carteira_pagar;35;3;5;43700.0;23700.0;20000.0;3590.11;761149.78;3805.75;2537.17
larga_quando_carteira_pagar;36;3;5;43700.0;23700.0;20000.0;3704.94;784854.71;3924.27;2616.18
larga_quando_carteira_pagar;37;4;5;43700.0;23700.0;20000.0;3820.32;808675.03;4043.38;2695.58
larga_quando_carteira_pagar;38;4;5;43700.0;23700.0;20000.0;3936.27;832611.3;4163.06;2775.37
larga_quando_carteira_pagar;39;4;5;43700.0;23700.0;20000.0;4052.78;856664.08;4283.32;2855.55
larga_quando_carteira_pagar;40;4;5;43700.0;23700.0;20000.0;4169.86;880833.93;4404.17;2936.11
larga_quando_carteira_pagar;41;4;5;43700.0;23700.0;20000.0;4287.5;905121.44;4525.61;3017.07
larga_quando_carteira_pagar;42;4;5;43700.0;23700.0;20000.0;4405.72;929527.16;4647.64;3098.42
larga_quando_carteira_pagar;43;4;5;43700.0;23700.0;20000.0;4524.52;954051.68;4770.26;3180.17
larga_quando_carteira_pagar;44;4;5;43700.0;23700.0;20000.0;4643.89;978695.58;4893.48;3262.32
larga_quando_carteira_pagar;45;4;5;43700.0;23700.0;20000.0;4763.85;1003459.43;5017.3;3344.86
larga_quando_carteira_pagar;46;4;5;43700.0;23700.0;20000.0;4884.39;1028343.82;5141.72;3427.81
larga_quando_carteira_pagar;47;4;5;43700.0;23700.0;20000.0;5005.52;1053349.33;5266.75;3511.16
larga_quando_carteira_pagar;48;4;5;43700.0;23700.0;20000.0;5127.23;1078476.56;5392.38;3594.92
larga_quando_carteira_pagar;49;5;5;43700.0;23700.0;20000.0;5249.54;1103726.1;5518.63;3679.09
larga_quando_carteira_pagar;50;5;5;43700.0;23700.0;20000.0;5372.44;1129098.54;5645.49;3763.66
larga_quando_carteira_pagar;51;5;5;43700.0;23700.0;20000.0;5495.94;1154594.49;5772.97;3848.65
larga_quando_carteira_pagar;52;5;5;43700.0;23700.0;20000.0;5620.05;1180214.54;5901.07;3934.05
larga_quando_carteira_pagar;53;5;5;43700.0;23700.0;20000.0;5744.75;1205959.29;6029.8;4019.86
larga_quando_carteira_pagar;54;5;5;43700.0;23700.0;20000.0;5870.07;1231829.36;6159.15;4106.1
larga_quando_carteira_pagar;55;5;5;43700.0;23700.0;20000.0;5995.99;1257825.35;6289.13;4192.75
larga_quando_carteira_pagar;56;5;5;43700.0;23700.0;20000.0;6122.53;1283947.88;6419.74;4279.83
larga_quando_carteira_pagar;57;5;5;43700.0;23700.0;20000.0;6249.68;1310197.56;6550.99;4367.33
larga_quando_carteira_pagar;58;5;5;43700.0;23700.0;20000.0;6377.45;1336575.01;6682.88;4455.25
larga_quando_carteira_pagar;59;5;5;43700.0;23700.0;20000.0;6505.85;1363080.86;6815.4;4543.6
larga_quando_carteira_pagar;60;5;5;43700.0;23700.0;20000.0;6634.86;1389715.72;6948.58;4632.39
larga_quando_carteira_pagar;61;6;5;43700.0;23700.0;20000.0;6764.51;1416480.23;7082.4;4721.6
larga_quando_carteira_pagar;62;6;5;43700.0;23700.0;20000.0;6894.79;1443375.02;7216.88;4811.25
larga_quando_carteira_pagar;63;6;5;43700.0;23700.0;20000.0;7025.7;1470400.72;7352.0;4901.34
larga_quando_carteira_pagar;64;6;5;43700.0;23700.0;20000.0;7157.25;1497557.97;7487.79;4991.86
larga_quando_carteira_pagar;65;6;5;43700.0;23700.0;20000.0;7289.44;1524847.41;7624.24;5082.82
larga_quando_carteira_pagar;66;6;5;43700.0;23700.0;20000.0;7422.27;1552269.69;7761.35;5174.23
larga_quando_carteira_pagar;67;6;5;43700.0;23700.0;20000.0;7555.75;1579825.44;7899.13;5266.08
larga_quando_carteira_pagar;68;6;5;43700.0;23700.0;20000.0;7689.88;1607515.32;8037.58;5358.38
larga_quando_carteira_pagar;69;6;5;43700.0;23700.0;20000.0;7824.66;1635339.98;8176.7;5451.13
larga_quando_carteira_pagar;70;6;5;43700.0;23700.0;20000.0;7960.1;1663300.08;8316.5;5544.33
larga_quando_carteira_pagar;71;6;5;43700.0;23700.0;20000.0;8096.2;1691396.28;8456.98;5637.99
larga_quando_carteira_pagar;72;6;5;43700.0;23700.0;20000.0;8232.96;1719629.23;8598.15;5732.1
larga_quando_carteira_pagar;73;7;5;43700.0;23700.0;20000.0;8370.38;1747999.62;8740.0;5826.67
larga_quando_carteira_pagar;74;7;5;43700.0;23700.0;20000.0;8508.48;1776508.09;8882.54;5921.69
larga_quando_carteira_pagar;75;7;5;43700.0;23700.0;20000.0;8647.24;1805155.33;9025.78;6017.18
larga_quando_carteira_pagar;76;7;5;43700.0;23700.0;20000.0;8786.68;1833942.02;9169.71;6113.14
larga_quando_carteira_pagar;77;7;5;43700.0;23700.0;20000.0;8926.81;1862868.83;9314.34;6209.56
larga_quando_carteira_pagar;78;7;5;43700.0;23700.0;20000.0;9067.61;1891936.43;9459.68;6306.45
larga_quando_carteira_pagar;79;7;5;43700.0;23700.0;20000.0;9209.1;1921145.53;9605.73;6403.82
larga_quando_carteira_pagar;80;7;5;43700.0;23700.0;20000.0;9351.27;1950496.8;9752.48;6501.66
larga_quando_carteira_pagar;81;7;5;43700.0;23700.0;20000.0;9494.14;1979990.94;9899.95;6599.97
larga_quando_carteira_pagar;82;7;5;43700.0;23700.0;20000.0;9637.71;2009628.65;10048.14;6698.76
larga_quando_carteira_pagar;83;7;4;33733.33;23700.0;10033.33;9781.97;2029443.95;10147.22;6764.81
larga_quando_carteira_pagar;84;7;4;33733.33;23700.0;10033.33;9878.42;2049355.71;10246.78;6831.19
larga_quando_carteira_pagar;85;8;4;33733.33;23700.0;10033.33;9975.34;2069364.38;10346.82;6897.88
larga_quando_carteira_pagar;86;8;4;33733.33;23700.0;10033.33;10072.74;2089470.45;10447.35;6964.9
larga_quando_carteira_pagar;87;8;4;33733.33;23700.0;10033.33;10170.6;2109674.39;10548.37;7032.25
larga_quando_carteira_pagar;88;8;4;33733.33;23700.0;10033.33;10268.95;2129976.67;10649.88;7099.92
larga_quando_carteira_pagar;89;8;4;33733.33;23700.0;10033.33;10367.77;2150377.77;10751.89;7167.93
larga_quando_carteira_pagar;90;8;4;33733.33;23700.0;10033.33;10467.07;2170878.18;10854.39;7236.26
larga_quando_carteira_pagar;91;8;4;33733.33;23700.0;10033.33;10566.86;2191478.37;10957.39;7304.93
larga_quando_carteira_pagar;92;8;4;33733.33;23700.0;10033.33;10667.13;2212178.83;11060.89;7373.93
larga_quando_carteira_pagar;93;8;4;33733.33;23700.0;10033.33;10767.89;2232980.06;11164.9;7443.27
larga_quando_carteira_pagar;94;8;4;33733.33;23700.0;10033.33;10869.14;2253882.54;11269.41;7512.94
larga_quando_carteira_pagar;95;8;4;33733.33;23700.0;10033.33;10970.89;2274886.76;11374.43;7582.96
larga_quando_carteira_pagar;96;8;4;33733.33;23700.0;10033.33;11073.13;2295993.22;11479.97;7653.31
larga_quando_carteira_pagar;97;9;4;33733.33;23700.0;10033.33;11175.86;2317202.41;11586.01;7724.01
larga_quando_carteira_pagar;98;9;4;33733.33;23700.0;10033.33;11279.1;2338514.85;11692.57;7795.05
larga_quando_carteira_pagar;99;9;4;33733.33;23700.0;10033.33;11382.84;2359931.02;11799.66;7866.44
larga_quando_carteira_pagar;100;9;4;33733.33;23700.0;10033.33;11487.08;2381451.44;11907.26;7938.17
larga_quando_carteira_pagar;101;9;4;33733.33;23700.0;10033.33;11591.84;2403076.61;12015.38;8010.26
larga_quando_carteira_pagar;102;9;4;33733.33;23700.0;10033.33;11697.1;2424807.04;12124.04;8082.69
larga_quando_carteira_pagar;103;9;4;33733.33;23700.0;10033.33;11802.87;2446643.24;12233.22;8155.48
larga_quando_carteira_pagar;104;9;4;33733.33;23700.0;10033.33;11909.16;2468585.73;12342.93;8228.62
larga_quando_carteira_pagar;105;9;4;33733.33;23700.0;10033.33;12015.97;2490635.03;12453.18;8302.12
larga_quando_carteira_pagar;106;9;4;33733.33;23700.0;10033.33;12123.29;2512791.66;12563.96;8375.97
larga_quando_carteira_pagar;107;9;4;33733.33;23700.0;10033.33;12231.14;2535056.13;12675.28;8450.19
larga_quando_carteira_pagar;108;9;4;33733.33;23700.0;10033.33;12339.51;2557428.98;12787.14;8524.76
larga_quando_carteira_pagar;109;10;4;33733.33;23700.0;10033.33;12448.41;2579910.73;12899.55;8599.7
larga_quando_carteira_pagar;110;10;4;33733.33;23700.0;10033.33;12557.85;2602501.91;13012.51;8675.01
larga_quando_carteira_pagar;111;10;4;33733.33;23700.0;10033.33;12667.81;2625203.05;13126.02;8750.68
larga_quando_carteira_pagar;112;10;4;33733.33;23700.0;10033.33;12778.31;2648014.69;13240.07;8826.72
larga_quando_carteira_pagar;113;10;4;33733.33;23700.0;10033.33;12889.35;2670937.37;13354.69;8903.12
